Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2012-07-21,SFO,28,21,13,15,11,10,86,63,39,1016,1014,1012,16,16,14,48,21,56.0,0.00,1,,294
2012-07-22,SFO,22,17,12,13,11,10,89,69,49,1013,1012,1011,16,16,16,42,18,50.0,0.00,2,,302
2012-07-23,SFO,23,18,13,13,11,9,83,68,53,1014,1013,1012,16,16,16,24,9,27.0,0.00,2,,331
2012-07-24,SFO,23,19,14,12,11,9,77,63,49,1015,1014,1013,16,16,16,26,10,29.0,0.00,3,,298
2012-07-25,SFO,22,18,14,12,11,9,77,63,49,1016,1015,1014,16,16,16,34,11,42.0,0.00,5,,275
2012-07-26,SFO,21,17,13,11,10,9,83,68,53,1016,1015,1014,16,16,16,34,16,42.0,0.00,5,,253
2012-07-27,SFO,22,18,13,12,10,9,86,70,53,1017,1016,1015,16,16,14,37,17,45.0,0.00,3,Fog,271
2012-07-28,SFO,19,16,12,11,10,9,86,75,63,1019,1017,1016,16,16,14,40,20,52.0,0.00,4,Fog,268
2012-07-29,SFO,21,17,12,11,11,10,86,71,55,1018,1017,1015,16,16,13,39,21,47.0,0.00,4,Fog,269
2012-07-30,SFO,24,18,12,14,11,10,89,66,43,1016,1014,1012,16,16,13,42,19,50.0,0.00,2,,298
2012-07-31,SFO,20,17,13,11,11,10,86,71,55,1015,1015,1014,16,16,14,40,23,47.0,0.00,1,,296
2012-08-01,SFO,21,17,12,12,11,9,89,71,53,1018,1016,1015,16,16,14,40,19,48.0,0.00,1,Fog,303
2012-08-02,SFO,21,17,12,12,10,9,89,71,53,1016,1015,1012,16,16,14,45,20,53.0,0.00,3,Fog,298
2012-08-03,SFO,22,17,12,12,10,9,89,70,51,1013,1012,1010,16,16,16,29,14,39.0,0.00,4,,304
2012-08-04,SFO,18,16,12,13,11,9,84,74,63,1016,1013,1011,16,16,14,37,18,42.0,T,6,Fog,268
2012-08-05,SFO,21,17,14,13,12,10,87,71,55,1020,1017,1015,16,16,13,40,21,47.0,0.00,5,,270
2012-08-06,SFO,21,17,13,11,11,10,80,68,55,1021,1019,1017,16,16,16,48,26,53.0,0.00,4,,275
2012-08-07,SFO,21,17,13,11,11,9,86,68,49,1019,1017,1016,16,16,16,48,28,60.0,0.00,1,,279
2012-08-08,SFO,22,18,13,11,10,9,83,64,44,1016,1015,1013,16,16,16,47,24,52.0,0.00,1,,297
2012-08-09,SFO,22,17,12,11,11,10,89,69,49,1014,1012,1010,16,16,16,47,23,56.0,0.00,2,,296
2012-08-10,SFO,19,16,12,11,10,10,89,73,56,1011,1010,1008,16,16,14,42,24,50.0,0.00,1,Fog,295
2012-08-11,SFO,22,17,11,12,10,9,89,69,49,1010,1009,1007,16,16,14,45,21,52.0,0.00,1,Fog,303
2012-08-12,SFO,18,15,12,11,11,10,89,76,63,1012,1010,1009,16,16,14,39,24,45.0,0.00,2,Fog,296
2012-08-13,SFO,21,17,12,11,11,10,93,73,53,1011,1010,1008,16,16,16,40,22,47.0,0.00,1,,295
2012-08-14,SFO,20,16,12,12,11,10,89,74,58,1010,1009,1008,16,16,16,40,21,48.0,0.00,3,,301
2012-08-15,SFO,21,17,14,12,11,11,86,70,53,1013,1011,1010,16,16,16,35,18,42.0,0.00,3,,290
2012-08-16,SFO,21,17,13,13,12,11,86,72,57,1015,1014,1012,16,16,14,48,21,58.0,0.00,3,Fog,301
2012-08-17,SFO,18,16,13,12,11,11,93,78,63,1016,1015,1014,16,15,14,47,25,56.0,0.00,5,Fog,283
2012-08-18,SFO,20,17,13,11,11,11,86,72,58,1015,1014,1013,16,16,14,45,22,50.0,T,4,Fog,295
2012-08-19,SFO,18,15,12,11,11,10,93,78,63,1015,1014,1013,16,16,14,40,22,52.0,0.00,3,Fog,291
2012-08-20,SFO,18,14,11,11,10,9,89,77,65,1014,1013,1012,16,16,16,42,20,50.0,0.00,4,,292
2012-08-21,SFO,18,16,12,11,11,10,86,75,63,1014,1013,1012,16,16,16,39,18,48.0,0.00,5,,280
2012-08-22,SFO,20,16,12,12,11,10,89,76,63,1014,1013,1013,16,16,14,35,17,40.0,0.00,4,Fog,279
2012-08-23,SFO,19,16,12,12,11,9,86,72,58,1014,1013,1011,16,16,14,34,15,40.0,0.00,4,Fog,306
2012-08-24,SFO,22,17,12,13,11,9,86,70,53,1013,1012,1010,16,16,14,40,15,50.0,0.00,1,,310
2012-08-25,SFO,19,16,12,11,10,9,89,74,58,1012,1011,1010,16,16,14,37,16,45.0,0.00,4,Fog,286
2012-08-26,SFO,19,17,14,10,9,8,77,63,48,1016,1015,1012,16,16,16,35,24,45.0,0.00,5,,265
2012-08-27,SFO,24,19,14,13,12,10,87,69,50,1018,1016,1014,16,16,16,47,20,53.0,0.00,4,,287
2012-08-28,SFO,24,19,14,11,9,9,77,58,38,1017,1015,1014,16,16,16,47,23,56.0,0.00,0,,280
2012-08-29,SFO,27,19,12,14,11,9,89,63,36,1014,1012,1009,16,16,16,39,15,47.0,0.00,0,,307
2012-08-30,SFO,19,16,12,11,11,9,83,71,58,1012,1010,1008,16,16,16,42,23,50.0,0.00,2,,278
2012-08-31,SFO,17,16,14,11,10,9,80,72,64,1016,1014,1012,16,15,13,37,21,47.0,0.00,8,,252
2012-09-01,SFO,20,16,12,11,9,9,89,69,49,1018,1016,1015,16,16,16,35,18,40.0,0.00,5,,266
2012-09-02,SFO,23,17,11,13,10,8,93,70,46,1016,1014,1012,16,13,1,35,14,40.0,0.00,3,Fog,295
2012-09-03,SFO,23,17,11,12,10,9,89,68,46,1015,1014,1012,16,16,16,39,17,45.0,0.00,1,,296
2012-09-04,SFO,18,14,11,11,10,9,89,75,60,1017,1016,1015,16,16,16,42,23,50.0,0.00,2,,296
2012-09-05,SFO,18,16,12,11,11,9,89,78,67,1016,1015,1014,16,16,13,37,17,47.0,0.00,6,,297
2012-09-06,SFO,19,16,13,11,10,9,86,69,52,1017,1015,1014,16,16,16,45,20,53.0,0.00,4,,285
2012-09-07,SFO,20,16,12,11,9,9,83,66,49,1019,1018,1016,16,16,16,40,20,47.0,0.00,1,,279
2012-09-08,SFO,18,16,13,10,9,9,83,70,56,1019,1017,1015,16,16,16,45,27,52.0,0.00,2,,268
2012-09-09,SFO,20,17,13,11,10,9,80,68,56,1016,1015,1013,16,16,16,48,26,60.0,0.00,3,,270
2012-09-10,SFO,24,18,12,12,11,9,89,68,47,1014,1012,1010,16,16,14,37,14,42.0,0.00,2,,298
2012-09-11,SFO,22,17,12,13,11,9,86,70,53,1015,1013,1011,16,16,14,34,14,45.0,0.00,1,,308
2012-09-12,SFO,19,16,12,12,12,10,93,78,63,1019,1017,1015,16,16,13,35,16,45.0,0.00,3,,296
2012-09-13,SFO,19,16,12,12,11,11,93,76,58,1020,1018,1016,16,15,10,45,23,53.0,0.00,4,,295
2012-09-14,SFO,18,16,12,11,11,10,93,77,60,1020,1019,1017,16,16,14,42,26,50.0,0.00,3,,287
2012-09-15,SFO,18,15,12,10,9,9,89,73,56,1020,1018,1016,16,16,16,40,24,50.0,0.00,3,,290
2012-09-16,SFO,19,15,11,11,9,9,89,75,60,1018,1016,1015,16,16,16,40,20,47.0,0.00,3,,297
2012-09-17,SFO,19,16,12,10,9,9,83,70,56,1018,1017,1016,16,16,16,39,16,42.0,0.00,4,,276
2012-09-18,SFO,18,15,12,11,9,8,80,68,56,1020,1019,1017,16,16,16,39,24,48.0,0.00,5,,274
2012-09-19,SFO,18,16,13,10,9,9,77,67,56,1021,1019,1018,16,16,16,40,25,50.0,0.00,5,,269
2012-09-20,SFO,18,15,12,9,9,8,83,70,56,1019,1017,1016,16,16,16,45,27,53.0,0.00,3,,272
2012-09-21,SFO,21,17,12,10,9,8,83,64,44,1016,1014,1013,16,16,16,40,22,48.0,0.00,5,,287
2012-09-22,SFO,23,17,11,12,9,8,83,64,44,1014,1013,1011,16,16,14,40,14,48.0,0.00,2,,296
2012-09-23,SFO,22,16,10,13,10,8,89,71,53,1014,1013,1013,16,15,4,42,17,52.0,0.00,3,Fog,289
2012-09-24,SFO,20,16,11,12,10,8,89,72,55,1015,1013,1012,16,16,16,34,14,37.0,0.00,1,,297
2012-09-25,SFO,20,16,11,12,11,8,89,74,59,1014,1012,1011,16,14,10,37,14,45.0,0.00,3,,294
2012-09-26,SFO,18,15,11,11,10,9,83,73,63,1013,1012,1010,16,15,11,34,13,42.0,0.00,3,Fog,300
2012-09-27,SFO,21,16,11,13,10,9,93,73,53,1014,1012,1010,16,13,4,37,14,42.0,0.00,3,,298
2012-09-28,SFO,21,16,11,12,11,9,93,78,63,1015,1013,1012,16,16,13,32,16,39.0,0.00,3,Fog,302
2012-09-29,SFO,19,16,12,13,11,9,86,72,58,1017,1016,1015,16,13,4,35,13,42.0,0.00,5,,288
2012-09-30,SFO,28,19,11,15,10,6,89,62,35,1018,1016,1014,16,16,16,35,12,42.0,0.00,0,,305
2012-10-01,SFO,33,23,14,14,8,-1,72,42,12,1016,1014,1012,16,16,16,32,10,37.0,0.00,0,,295
2012-10-02,SFO,34,26,17,14,9,4,68,42,16,1012,1010,1008,16,16,16,29,8,37.0,0.00,1,,324
2012-10-03,SFO,26,21,16,17,12,10,72,57,42,1016,1012,1009,16,16,13,19,9,35.0,0.00,1,,300
2012-10-04,SFO,22,19,15,13,11,11,75,62,49,1021,1019,1016,16,16,16,34,14,40.0,0.00,3,,246
2012-10-05,SFO,22,19,15,13,12,10,84,66,47,1021,1020,1019,16,16,16,32,14,40.0,0.00,5,,279
2012-10-06,SFO,22,18,13,12,10,7,86,63,40,1019,1017,1015,16,16,11,29,14,37.0,0.00,3,,278
2012-10-07,SFO,21,17,13,11,11,9,86,67,47,1017,1015,1014,16,16,16,42,17,50.0,0.00,2,,274
2012-10-08,SFO,21,16,12,12,11,8,83,68,53,1017,1017,1016,16,16,16,32,12,35.0,0.00,2,,268
2012-10-09,SFO,21,17,12,12,11,9,83,69,55,1017,1016,1014,16,16,14,29,12,35.0,0.25,4,Rain-Thunderstorm,259
2012-10-10,SFO,19,17,13,11,11,9,86,72,58,1015,1014,1012,16,16,16,39,17,45.0,0.00,5,Thunderstorm,276
2012-10-11,SFO,15,14,13,11,9,9,80,74,67,1015,1014,1013,16,16,13,24,14,32.0,T,8,Rain,246
2012-10-12,SFO,18,16,13,11,9,7,86,69,52,1024,1019,1014,16,16,11,24,12,32.0,0.51,7,Rain,261
2012-10-13,SFO,22,17,11,13,11,8,93,69,44,1026,1024,1022,16,16,14,39,13,47.0,0.00,2,,286
2012-10-14,SFO,22,18,13,13,13,12,93,77,61,1023,1021,1019,16,15,6,40,15,50.0,0.00,6,,292
2012-10-15,SFO,22,18,13,15,13,12,100,79,57,1019,1018,1015,16,9,0,39,16,47.0,0.00,5,Fog,264
2012-10-16,SFO,22,17,12,16,14,11,97,82,66,1016,1014,1012,16,16,14,48,23,60.0,0.00,4,,280
2012-10-17,SFO,30,22,13,14,8,-2,86,50,13,1013,1011,1009,16,16,16,26,5,29.0,0.00,0,,285
2012-10-18,SFO,30,22,14,16,11,5,73,50,27,1016,1014,1011,16,16,16,47,11,53.0,0.00,0,,152
2012-10-19,SFO,21,18,14,16,14,11,87,78,68,1018,1016,1014,16,16,14,32,18,39.0,0.00,6,Fog,248
2012-10-20,SFO,19,16,12,13,11,7,93,77,60,1014,1012,1010,16,15,6,53,22,63.0,0.00,5,,269
2012-10-21,SFO,17,14,12,9,7,6,72,60,48,1014,1012,1011,16,16,16,40,20,48.0,T,4,Rain,241
2012-10-22,SFO,18,16,13,11,9,6,86,67,48,1014,1011,1007,16,13,3,42,21,56.0,9.65,6,Rain,205
2012-10-23,SFO,17,14,11,9,7,3,83,61,39,1018,1016,1014,16,16,16,24,9,29.0,1.27,6,Rain,216
2012-10-24,SFO,18,15,12,11,8,6,83,66,48,1023,1020,1017,16,16,11,23,12,29.0,4.06,6,Rain,190
2012-10-25,SFO,19,16,13,11,10,7,80,68,56,1025,1024,1022,16,14,2,29,9,,0.76,5,Rain,32
2012-10-26,SFO,22,16,10,13,8,2,87,59,30,1024,1022,1019,16,16,16,27,9,35.0,0.00,1,,301
2012-10-27,SFO,26,19,13,14,12,10,86,63,39,1019,1017,1014,16,16,16,34,9,37.0,0.00,1,,279
2012-10-28,SFO,22,18,13,14,12,11,93,75,57,1017,1015,1014,16,16,14,48,14,53.0,0.00,1,Fog,291
2012-10-29,SFO,21,17,12,14,12,11,93,75,57,1020,1019,1017,16,11,0,35,13,40.0,0.00,3,Fog,293
2012-10-30,SFO,19,15,11,13,11,9,93,83,72,1019,1017,1015,16,15,5,39,12,48.0,0.00,5,,287
2012-10-31,SFO,18,16,14,13,12,11,86,75,63,1017,1016,1015,16,16,14,24,11,32.0,1.27,8,Rain,169
2012-11-01,SFO,19,16,13,14,12,9,90,79,67,1018,1016,1016,16,15,5,29,8,34.0,7.62,5,Rain,274
2012-11-02,SFO,18,14,10,11,9,7,83,68,52,1019,1018,1017,16,16,16,26,9,32.0,0.00,3,,280
2012-11-03,SFO,22,16,11,13,9,7,83,68,52,1021,1020,1019,16,16,16,34,8,37.0,0.00,2,,304
2012-11-04,SFO,24,19,13,14,12,9,86,65,43,1023,1021,1020,16,16,16,24,6,26.0,0.00,1,,312
2012-11-05,SFO,26,20,13,15,13,11,90,66,42,1021,1019,1017,16,16,16,14,3,19.0,0.00,0,,124
2012-11-06,SFO,26,19,13,16,12,11,90,68,46,1019,1017,1015,16,16,11,29,9,34.0,0.00,0,,322
2012-11-07,SFO,18,15,12,12,11,8,93,83,72,1018,1016,1014,16,12,2,35,19,45.0,0.00,6,,259
2012-11-08,SFO,16,13,9,9,6,3,74,62,49,1015,1014,1013,16,16,13,42,19,56.0,0.51,6,Rain,251
2012-11-09,SFO,14,11,8,6,4,2,76,60,43,1016,1014,1013,16,16,16,34,14,42.0,0.51,3,Rain-Thunderstorm,276
2012-11-10,SFO,15,12,9,5,4,2,66,55,43,1025,1020,1016,16,16,16,34,17,42.0,0.00,1,,282
2012-11-11,SFO,16,11,6,6,4,2,83,62,40,1029,1027,1025,16,16,11,19,4,21.0,0.00,2,,241
2012-11-12,SFO,17,12,6,6,4,3,77,60,43,1029,1027,1025,16,16,16,14,5,21.0,0.00,1,,248
2012-11-13,SFO,18,13,8,8,4,2,76,57,37,1025,1022,1019,16,16,16,21,4,23.0,0.00,3,,118
2012-11-14,SFO,20,15,10,10,7,5,74,58,42,1020,1018,1016,16,16,16,19,6,23.0,0.00,3,,132
2012-11-15,SFO,19,14,9,11,8,4,83,66,48,1017,1015,1014,16,16,14,39,7,47.0,0.00,5,,110
2012-11-16,SFO,17,15,12,13,12,9,87,75,62,1015,1013,1011,16,14,5,29,5,34.0,8.89,8,Rain,122
2012-11-17,SFO,18,15,12,14,12,10,87,77,67,1016,1013,1009,16,13,4,34,18,39.0,13.46,7,Rain,190
2012-11-18,SFO,17,14,11,10,7,5,89,69,49,1022,1020,1016,16,16,16,23,8,27.0,T,6,Rain,180
2012-11-19,SFO,19,16,11,10,8,4,77,60,42,1024,1022,1022,16,16,16,26,12,32.0,0.00,5,,145
2012-11-20,SFO,19,17,14,14,12,9,86,77,67,1021,1019,1017,16,15,5,34,19,48.0,4.32,7,Rain,154
2012-11-21,SFO,18,14,11,14,11,7,90,75,60,1023,1021,1017,16,14,3,32,15,37.0,8.13,5,Rain,275
2012-11-22,SFO,18,13,8,9,7,6,86,65,44,1025,1023,1022,16,16,16,23,6,24.0,0.00,2,,283
2012-11-23,SFO,18,14,9,11,9,7,83,66,48,1025,1023,1022,16,16,16,13,2,16.0,0.00,1,,21
2012-11-24,SFO,19,14,9,11,10,7,93,73,52,1022,1020,1017,16,16,16,26,9,32.0,0.00,1,,313
2012-11-25,SFO,19,15,11,11,10,9,96,87,77,1017,1016,1014,16,12,1,26,7,29.0,0.00,6,Fog,206
2012-11-26,SFO,16,12,8,11,9,7,96,83,69,1019,1017,1015,16,8,0,14,4,23.0,0.00,5,Fog,164
2012-11-27,SFO,16,13,9,11,9,8,93,77,60,1020,1018,1015,16,14,8,23,8,26.0,0.00,6,,122
2012-11-28,SFO,17,16,13,13,10,8,84,76,67,1017,1014,1009,16,14,6,52,23,66.0,7.87,7,Rain,143
2012-11-29,SFO,18,16,13,13,11,9,78,73,67,1017,1015,1011,16,15,8,56,22,71.0,2.03,8,Rain,144
2012-11-30,SFO,17,16,13,16,14,12,100,89,78,1016,1012,1008,16,10,3,64,27,87.0,49.78,8,Rain-Thunderstorm,191
2012-12-01,SFO,18,16,14,14,13,11,93,83,72,1017,1015,1012,16,9,4,40,20,53.0,20.83,8,Rain,155
2012-12-02,SFO,18,14,11,15,12,7,93,77,60,1020,1012,1008,16,12,2,71,27,85.0,23.37,6,Rain,226
2012-12-03,SFO,15,12,8,9,8,6,93,75,57,1023,1022,1020,16,16,16,11,4,11.0,0.00,5,,175
2012-12-04,SFO,17,14,11,13,10,6,83,66,48,1024,1022,1021,16,16,14,29,9,39.0,T,7,Rain,148
2012-12-05,SFO,17,16,14,14,14,13,90,87,84,1022,1020,1019,16,14,3,29,11,35.0,12.70,8,Rain,30
2012-12-06,SFO,16,13,11,13,9,7,93,78,62,1021,1020,1019,16,16,10,34,14,39.0,0.00,5,,281
2012-12-07,SFO,16,12,8,10,8,6,86,75,64,1021,1020,1019,16,16,16,24,9,26.0,0.00,2,,276
2012-12-08,SFO,15,12,8,9,7,3,89,67,44,1020,1018,1017,16,16,14,19,6,24.0,0.00,5,,23
2012-12-09,SFO,18,13,8,8,6,3,86,63,40,1022,1021,1019,16,16,16,14,3,16.0,0.00,2,,155
2012-12-10,SFO,19,15,11,9,7,6,77,61,45,1024,1022,1020,16,16,16,27,9,34.0,0.00,0,,61
2012-12-11,SFO,14,11,8,10,8,5,89,80,71,1019,1015,1012,16,13,0,35,11,42.0,T,5,Fog-Rain,245
2012-12-12,SFO,13,11,8,9,6,3,89,72,54,1013,1012,1011,16,16,8,29,13,39.0,2.54,5,Rain,271
2012-12-13,SFO,12,9,6,4,3,2,82,64,46,1014,1012,1011,16,16,16,21,8,26.0,0.00,2,,281
2012-12-14,SFO,12,9,6,6,4,3,83,71,59,1017,1013,1010,16,16,16,19,6,21.0,T,6,,310
2012-12-15,SFO,9,7,4,7,4,3,86,79,71,1019,1017,1016,16,16,10,32,10,40.0,3.05,6,Rain,140
2012-12-16,SFO,14,11,8,11,7,5,86,79,71,1020,1018,1017,16,15,5,26,9,37.0,0.25,8,Rain,142
2012-12-17,SFO,15,13,10,12,9,4,93,78,63,1019,1016,1015,16,12,2,34,19,42.0,3.81,6,Rain,254
2012-12-18,SFO,12,9,7,3,-1,-2,66,54,41,1023,1019,1016,16,16,16,45,20,53.0,0.00,1,,297
2012-12-19,SFO,11,7,2,1,-2,-8,82,55,27,1027,1025,1023,16,16,16,14,5,16.0,0.00,1,,139
2012-12-20,SFO,16,9,3,5,2,-1,79,62,44,1023,1019,1016,16,16,16,48,21,63.0,0.00,4,,162
2012-12-21,SFO,14,13,11,11,8,4,93,74,55,1015,1013,1011,16,13,4,56,27,69.0,8.13,8,Rain,148
2012-12-22,SFO,15,13,10,11,8,7,96,79,62,1019,1014,1010,16,14,6,52,24,84.0,14.48,7,Rain,205
2012-12-23,SFO,16,13,11,14,11,7,93,83,72,1018,1014,1011,16,11,2,61,26,76.0,34.29,7,Rain,206
2012-12-24,SFO,13,11,8,7,6,3,93,74,54,1023,1021,1017,16,16,16,21,7,24.0,T,4,,336
2012-12-25,SFO,12,9,7,9,6,3,86,79,71,1021,1014,1009,16,15,8,42,11,58.0,22.86,7,Rain,217
2012-12-26,SFO,13,11,9,9,6,4,80,73,66,1020,1016,1012,16,15,5,42,22,53.0,5.08,5,Rain,285
2012-12-27,SFO,12,10,8,7,4,2,82,68,54,1022,1021,1019,16,16,16,24,10,32.0,0.00,3,,314
2012-12-28,SFO,10,8,5,5,4,3,89,75,61,1022,1020,1017,16,15,10,21,8,23.0,4.32,7,Rain,95
2012-12-29,SFO,12,9,7,6,4,3,82,71,59,1019,1017,1016,16,15,8,32,12,35.0,2.79,5,Rain,54
2012-12-30,SFO,13,9,4,6,3,0,89,70,50,1022,1019,1018,16,16,16,24,6,27.0,0.00,2,,283
2012-12-31,SFO,12,7,3,4,1,-4,76,56,35,1026,1025,1023,16,16,16,14,4,34.0,0.00,4,,158
2012-01-01,CLT,19,11,2,12,5,-4,85,60,35,1021,1017,1013,16,16,14,39,14,52.0,0.00,3,,198
2012-01-02,CLT,9,3,-3,-5,-10,-14,52,36,19,1020,1017,1014,16,16,16,35,15,56.0,0.00,2,,308
2012-01-03,CLT,2,-2,-7,-11,-13,-16,60,44,28,1028,1024,1020,16,16,16,34,14,45.0,0.00,0,,308
2012-01-04,CLT,7,-1,-9,-8,-11,-13,77,51,25,1029,1025,1019,16,16,16,23,9,29.0,0.00,1,,198
2012-01-05,CLT,16,7,-2,-3,-6,-10,63,42,20,1021,1019,1017,16,16,16,21,7,29.0,0.00,2,,253
2012-01-06,CLT,18,9,-1,0,-2,-3,78,52,25,1020,1017,1015,16,16,16,19,7,24.0,0.00,0,,195
2012-01-07,CLT,22,13,4,11,6,-2,86,65,44,1018,1016,1014,16,16,16,23,8,29.0,T,4,,231
2012-01-08,CLT,14,10,6,10,7,4,100,76,51,1024,1022,1019,16,12,0,13,4,19.0,1.27,6,Fog-Rain,37
2012-01-09,CLT,9,8,8,8,7,6,100,90,80,1023,1021,1018,16,6,0,14,5,26.0,0.51,8,Rain,51
2012-01-10,CLT,14,11,8,9,8,7,100,83,66,1020,1018,1015,16,8,0,14,5,21.0,T,8,Fog,81
2012-01-11,CLT,16,13,10,14,10,6,96,81,66,1014,1007,1000,16,8,0,47,17,61.0,10.92,7,Rain,136
2012-01-12,CLT,14,10,5,8,6,-3,92,75,57,1005,1003,1000,16,16,16,45,21,66.0,T,3,Rain,219
2012-01-13,CLT,6,1,-3,-5,-8,-11,58,46,34,1019,1014,1005,16,16,16,50,17,63.0,0.00,3,,252
2012-01-14,CLT,8,1,-6,-6,-8,-10,81,54,26,1024,1021,1019,16,16,16,23,8,32.0,0.00,1,,221
2012-01-15,CLT,10,4,-2,-2,-5,-7,72,52,31,1033,1028,1020,16,16,16,21,7,32.0,0.00,1,,290
2012-01-16,CLT,9,3,-3,1,-3,-6,75,62,49,1035,1032,1028,16,16,16,21,9,24.0,0.00,6,,175
2012-01-17,CLT,19,11,3,13,8,1,89,76,62,1027,1019,1013,16,15,3,34,16,45.0,16.00,7,Rain-Thunderstorm,214
2012-01-18,CLT,13,8,2,12,3,-6,93,63,33,1019,1015,1012,16,13,4,27,13,37.0,5.59,5,Rain,337
2012-01-19,CLT,8,3,-3,-1,-4,-7,70,58,45,1023,1021,1019,16,16,16,21,9,27.0,0.00,5,,190
2012-01-20,CLT,10,5,-1,7,3,-2,93,73,53,1022,1020,1019,16,10,3,14,5,32.0,4.57,7,Rain,142
2012-01-21,CLT,12,10,8,12,9,7,100,97,93,1020,1015,1011,16,4,0,24,8,35.0,12.19,8,Fog-Rain,125
2012-01-22,CLT,10,7,3,8,2,-1,92,84,76,1028,1025,1020,16,14,2,26,14,32.0,0.00,8,,46
2012-01-23,CLT,7,5,3,7,4,2,100,96,92,1026,1021,1017,5,2,0,19,4,24.0,3.30,8,Fog-Rain,70
2012-01-24,CLT,15,9,3,9,8,7,100,84,67,1024,1020,1017,16,8,0,14,6,21.0,T,6,Fog,215
2012-01-25,CLT,18,9,0,6,3,0,100,68,36,1027,1024,1022,16,14,11,13,4,16.0,0.00,3,,147
2012-01-26,CLT,18,14,9,15,11,5,87,79,71,1022,1016,1006,16,13,3,45,11,56.0,T,7,Rain,171
2012-01-27,CLT,19,11,1,16,9,1,86,63,39,1017,1008,1003,16,16,4,45,19,64.0,3.81,4,Rain,257
2012-01-28,CLT,17,8,-1,3,1,-3,96,65,34,1024,1020,1017,16,16,13,27,6,35.0,0.00,1,,328
2012-01-29,CLT,12,4,-4,-4,-8,-12,81,50,18,1029,1026,1024,16,16,16,24,8,35.0,0.00,1,,270
2012-01-30,CLT,16,7,-2,-3,-6,-8,69,44,19,1031,1028,1026,16,16,16,21,6,29.0,0.00,0,,207
2012-01-31,CLT,19,10,1,-1,-3,-6,64,43,22,1029,1027,1025,16,16,16,27,11,37.0,0.00,1,,201
2012-02-01,CLT,19,13,7,11,6,-1,86,66,46,1025,1022,1019,16,16,8,26,10,35.0,0.51,7,Rain,220
2012-02-02,CLT,22,16,9,11,7,-1,100,63,26,1027,1020,1016,16,12,4,26,11,35.0,T,4,Rain,282
2012-02-03,CLT,15,9,3,0,-1,-2,65,49,33,1032,1030,1027,16,16,16,26,11,35.0,0.00,4,,87
2012-02-04,CLT,11,9,7,9,6,0,93,76,58,1028,1023,1017,16,12,3,13,2,16.0,2.54,8,Rain,185
2012-02-05,CLT,13,9,6,12,9,2,100,91,82,1024,1017,1014,16,7,0,26,9,35.0,8.64,8,Fog-Rain,55
2012-02-06,CLT,8,5,1,2,1,1,85,73,60,1026,1023,1021,16,16,16,19,6,27.0,0.00,6,,87
2012-02-07,CLT,15,7,-2,2,-1,-3,100,67,33,1023,1021,1020,16,14,11,13,2,23.0,0.00,3,,344
2012-02-08,CLT,12,6,-1,3,1,-2,89,72,54,1022,1021,1020,16,16,16,23,6,29.0,T,4,Rain,354
2012-02-09,CLT,9,4,-2,-1,-2,-3,92,71,49,1026,1024,1023,16,16,14,14,5,23.0,0.00,2,,192
2012-02-10,CLT,9,4,0,4,2,-2,89,78,66,1023,1019,1012,16,13,10,14,7,19.0,0.00,6,,177
2012-02-11,CLT,10,3,-4,4,-6,-17,92,61,29,1021,1013,1009,16,14,8,42,18,61.0,0.00,3,,316
2012-02-12,CLT,6,-1,-8,-11,-14,-17,52,38,24,1027,1024,1021,16,16,16,27,13,37.0,0.00,0,,306
2012-02-13,CLT,11,2,-7,-7,-9,-11,77,49,21,1026,1023,1020,16,16,16,19,5,27.0,0.00,2,,198
2012-02-14,CLT,12,7,1,4,0,-6,76,60,44,1020,1019,1016,16,16,16,27,14,39.0,T,8,Rain,219
2012-02-15,CLT,18,8,-2,4,1,-2,100,63,26,1025,1023,1020,16,13,5,19,7,23.0,0.00,3,,78
2012-02-16,CLT,12,9,7,11,8,1,100,73,46,1024,1020,1016,16,8,2,24,7,32.0,2.03,8,Rain,181
2012-02-17,CLT,17,12,6,9,7,5,100,74,48,1021,1019,1017,16,8,0,13,5,,0.00,5,Fog,314
2012-02-18,CLT,18,11,4,5,2,-2,89,62,35,1020,1017,1013,16,16,16,19,6,27.0,0.00,7,,150
2012-02-19,CLT,14,7,1,8,3,-1,93,70,47,1015,1010,1007,16,9,3,34,16,48.0,13.72,8,Rain-Snow,27
2012-02-20,CLT,11,4,-2,1,-2,-4,100,69,38,1027,1023,1015,16,15,10,21,9,34.0,0.00,2,,3
2012-02-21,CLT,14,7,-1,5,1,-3,85,66,47,1027,1022,1016,16,16,16,34,12,45.0,0.00,4,,186
2012-02-22,CLT,21,12,3,10,7,3,100,73,45,1016,1010,1002,16,15,8,35,16,48.0,0.76,3,Fog-Rain,216
2012-02-23,CLT,24,16,8,14,11,8,100,73,46,1006,1004,1002,16,13,3,35,14,47.0,2.03,5,Rain,211
2012-02-24,CLT,23,16,7,17,12,-6,78,56,34,1014,1004,1000,16,15,11,45,26,66.0,1.02,6,Rain,238
